CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share
Pizza,26642,Lucky Pizza Bistro,Full-service,North Shore,1.03,31.93,2228,722,23053.46,527,301,678,16827.11,9610.93,21648.54,0.380396651523188,0.472655458748341,0.27,10,2.95,2000.1,3387.66,-2070.61,-1182.65,1181.11,0.48,0.35,0.2,0.45
Pizza,26495,King Pizza Diner,QSR,South Auckland,1.05,43.36,816,152,6590.72,232,133,299,10059.52,5766.88,12964.64,0.244136251341552,0.372446543793194,0.29,6,1.77,529.23,2527.0,939.73,538.73,4441.64,0.23,0.35,0.2,0.45
Pizza,25335,Classic Pizza House,QSR,CBD,0.99,33.29,1294,283,9421.07,354,202,455,11784.66,6724.58,15146.95,0.24593517864123,0.392003784608096,0.33,18,5.31,2416.05,3411.0,377.83,215.6,3068.07,0.28,0.35,0.2,0.45
Pizza,26184,Urban Pizza House,Full-service,South Auckland,1.05,43.67,1837,628,27424.76,423,242,544,18472.41,10568.14,23756.48,0.397812514577527,0.54213472539559,0.29,15,4.43,2409.92,1646.93,-4247.68,-2430.11,-983.28,0.52,0.35,0.2,0.45
Pizza,26484,King Pizza Diner,Full-service,West Auckland,1.04,37.47,1106,321,12027.87,275,157,353,10304.25,5882.79,13226.91,0.391800410626456,0.495386693300679,0.33,4,1.18,416.54,1356.9,-2237.95,-1277.67,1075.63,0.41,0.35,0.2,0.45
Pizza,26283,King Pizza Eatery,Cafe,CBD,0.99,33.83,1058,274,9269.42,274,157,353,9269.42,5311.31,11941.99,0.26670686012134,0.398674988886341,0.3,4,1.18,416.54,3101.72,320.89,183.87,3579.47,0.35,0.35,0.2,0.45
Pizza,26673,King Pizza Kitchen,QSR,North Shore,1.03,31.05,1897,391,12140.55,527,301,678,16363.35,9346.05,21051.9,0.216746239922941,0.377016343316063,0.33,16,4.72,3200.16,4931.95,1247.5,712.52,5351.91,0.26,0.35,0.2,0.45
Pizza,25948,King Pizza Eatery,Cafe,West Auckland,1.04,46.27,2074,514,23782.78,546,312,702,25263.42,14436.24,32481.54,0.214185018092394,0.367701809061691,0.29,6,1.77,1242.54,9943.89,3236.58,1849.47,12338.42,0.33,0.35,0.2,0.45
Pizza,26568,Top Pizza Grill,Ghost Kitchen,West Auckland,1.04,35.23,1119,63,2219.49,370,211,475,13035.1,7433.53,16734.25,0.283086201990955,0.206905944633763,0.33,5,1.48,703.0,1131.96,2346.42,1338.09,7831.6,0.06,0.35,0.2,0.45
Pizza,26691,Classic Pizza Bistro,Cafe,South Auckland,1.05,43.57,1042,258,11241.06,274,157,353,11938.18,6840.49,15380.21,0.276894396413118,0.436961538041942,0.3,17,5.02,1772.06,3216.56,-165.41,-94.78,2628.9,0.33,0.35,0.2,0.45
Pizza,25491,Classic Pizza Tavern,Ghost Kitchen,South Auckland,1.05,39.37,517,19,748.03,174,100,224,6850.38,3937.0,8818.88,0.292274127935525,0.231139320065267,0.28,9,2.66,595.84,356.5,1346.69,773.96,3607.12,0.04,0.35,0.2,0.45
Pizza,26085,King Pizza Eatery,Full-service,West Auckland,1.04,42.38,1695,484,20511.92,424,242,545,17969.12,10255.96,23097.1,0.365433915355243,0.508302148850635,0.31,11,3.25,1771.25,2589.92,-3301.58,-1884.39,1145.08,0.4,0.35,0.2,0.45
Pizza,26129,Urban Pizza Grill,QSR,West Auckland,1.04,36.23,859,182,6593.86,237,135,305,8586.51,4891.05,11050.15,0.209692815709859,0.39881618055515,0.33,6,1.77,539.85,2581.44,527.99,300.76,3786.18,0.27,0.35,0.2,0.45
Pizza,26451,King Pizza Grill,Cafe,CBD,0.99,41.53,874,196,8139.88,237,136,305,9842.61,5648.08,12666.65,0.221420450042933,0.376416661264375,0.3,10,2.95,899.75,3273.56,1005.55,577.02,4194.31,0.29,0.35,0.2,0.45
Pizza,25954,Lucky Pizza Cafe,QSR,CBD,0.99,30.41,880,170,5169.7,248,142,320,7541.68,4318.22,9731.2,0.205783533286303,0.407764682290144,0.32,5,1.48,473.6,1997.84,501.16,286.95,3287.04,0.24,0.35,0.2,0.45
Pizza,25310,Classic Pizza Eatery,Cafe,North Shore,1.03,37.34,859,188,7019.92,235,134,302,8774.9,5003.56,11276.68,0.249307421483099,0.3642220714828,0.29,17,5.02,1516.04,2712.99,846.52,482.7,2842.06,0.28,0.35,0.2,0.45
Pizza,25810,Classic Pizza Grill,Full-service,CBD,0.99,30.33,1639,468,14194.44,410,234,527,12435.3,7097.22,15983.91,0.373194335575681,0.454851466068067,0.32,17,5.02,2645.54,2440.79,-1840.99,-1050.71,102.96,0.4,0.35,0.2,0.45
Pizza,25794,Lucky Pizza House,Cafe,West Auckland,1.04,36.95,817,237,8757.15,203,116,261,7500.85,4286.2,9643.95,0.256573899816722,0.387745711044408,0.32,18,5.31,1385.91,3114.75,267.63,152.93,2044.25,0.41,0.35,0.2,0.45
Pizza,26657,Lucky Pizza Bistro,QSR,West Auckland,1.04,33.18,1575,335,11115.3,434,248,558,14400.12,8228.64,18514.44,0.264807686787099,0.357675140909851,0.29,13,3.84,2142.72,4196.22,1260.26,720.15,4846.8,0.27,0.35,0.2,0.45
Pizza,25708,Lucky Pizza Tavern,Cafe,North Shore,1.03,38.2,1716,490,18718.0,429,245,552,16387.8,9359.0,21086.4,0.273293681070209,0.407523798383772,0.3,7,2.07,1142.64,5974.46,314.36,179.53,5587.77,0.4,0.35,0.2,0.45
Pizza,25385,Urban Pizza Diner,Cafe,South Auckland,1.05,40.49,722,162,6559.38,196,112,252,7936.04,4534.88,10203.48,0.212264661733061,0.436031637550332,0.32,6,1.77,446.04,2306.96,251.6,143.77,3142.56,0.29,0.35,0.2,0.45
Pizza,25867,Classic Pizza House,QSR,North Shore,1.03,43.94,770,168,7381.92,211,120,271,9271.34,5272.8,11907.74,0.235598984565586,0.423567920038477,0.31,16,4.72,1279.12,2516.0,285.86,162.58,2779.43,0.28,0.35,0.2,0.45
Pizza,25423,Classic Pizza Corner,Cafe,South Auckland,1.05,35.31,1929,580,20479.8,472,270,607,16666.32,9533.7,21433.17,0.256918875612319,0.368768269196153,0.31,9,2.66,1614.62,7665.85,1071.86,613.14,6408.09,0.43,0.35,0.2,0.45
Pizza,26524,Lucky Pizza Bistro,Cafe,South Auckland,1.05,45.79,1801,436,19964.44,478,273,614,21887.62,12500.67,28115.06,0.200578124113381,0.390207906975411,0.31,11,3.25,1995.5,8169.73,2171.56,1240.24,9509.58,0.32,0.35,0.2,0.45
Pizza,26529,Classic Pizza Cafe,Full-service,South Auckland,1.05,44.3,1393,488,21618.4,317,181,407,14043.1,8018.3,18030.1,0.384137317724526,0.500554657983594,0.3,16,4.72,1921.04,2492.77,-2593.65,-1480.92,157.98,0.54,0.35,0.2,0.45
Pizza,25707,King Pizza Diner,Cafe,South Auckland,1.05,37.73,1202,318,11998.14,309,177,398,11658.57,6678.21,15016.54,0.217949770689011,0.365999466041103,0.29,11,3.25,1293.5,4991.84,1469.57,841.79,4954.14,0.36,0.35,0.2,0.45
Pizza,25304,Classic Pizza Bistro,Full-service,West Auckland,1.04,41.88,2154,708,29651.04,506,289,651,21191.28,12103.32,27263.88,0.372427905304357,0.459272995102219,0.31,16,4.72,3072.72,4990.24,-3002.82,-1715.05,1515.77,0.49,0.35,0.2,0.45
Pizza,26450,Top Pizza Bistro,QSR,North Shore,1.03,40.75,1759,293,11939.75,513,293,660,20904.75,11939.75,26895.0,0.209840250760317,0.408375806361437,0.33,13,3.84,2534.4,4558.4,1082.53,618.29,7733.68,0.2,0.35,0.2,0.45
Pizza,26427,Lucky Pizza Tavern,Cafe,CBD,0.99,31.35,1591,486,15236.1,387,221,497,12132.45,6928.35,15580.95,0.267180955633521,0.405959353060462,0.27,17,5.02,2494.94,4980.07,689.85,393.94,2597.84,0.44,0.35,0.2,0.45
Pizza,26651,Urban Pizza Grill,QSR,North Shore,1.03,43.8,1694,380,16644.0,460,263,591,20148.0,11519.4,25885.8,0.22018214546144,0.447627211268991,0.29,9,2.66,1572.06,5528.98,850.06,486.01,7026.96,0.29,0.35,0.2,0.45
Pizza,26557,Lucky Pizza Tavern,Full-service,South Auckland,1.05,43.14,969,305,13157.7,232,133,299,10008.48,5737.62,12898.86,0.383657122286968,0.455078476667404,0.29,5,1.48,442.52,2121.87,-1288.45,-738.64,1637.61,0.46,0.35,0.2,0.45
Pizza,25553,King Pizza Eatery,Cafe,CBD,0.99,38.19,1435,438,16727.22,349,199,449,13328.31,7599.81,17147.31,0.22399247141555,0.391132962983102,0.31,7,2.07,929.43,6437.88,997.95,569.03,5670.13,0.44,0.35,0.2,0.45
Thai,25001,Lotus Grill,QSR,South Auckland,1.05,33.75,580,71,2396.25,254,153,102,8572.5,5163.75,3442.5,0.275752293970436,0.379911925341003,0.28,6,1.77,180.54,825.11,551.52,332.21,1004.84,0.14,0.5,0.3,0.2
Thai,25608,Red Corner,Full-service,West Auckland,1.04,43.86,1689,369,16184.34,660,396,264,28947.6,17368.56,11579.04,0.381053506885655,0.492331564100459,0.31,13,3.84,1013.76,2049.18,-5308.56,-3185.13,452.32,0.28,0.5,0.3,0.2
Thai,25285,Sakura Corner,QSR,South Auckland,1.05,39.77,748,55,2187.35,346,208,139,13760.42,8272.16,5528.03,0.26003233987838,0.441909208055586,0.33,10,2.95,410.05,651.96,-439.53,-264.23,1237.63,0.08,0.5,0.3,0.2
Thai,26659,Lotus Grill,QSR,North Shore,1.03,34.64,1424,152,5265.28,636,382,254,22031.04,13232.48,8798.56,0.224418778009713,0.382366169150919,0.28,3,0.89,226.06,2070.39,2494.25,1498.12,3233.67,0.12,0.5,0.3,0.2
Thai,26582,Lotus Eatery,QSR,CBD,0.99,32.56,1565,167,5437.52,699,419,280,22759.44,13642.64,9116.8,0.218178118113428,0.431010805140249,0.3,14,4.13,1156.4,1907.54,1156.43,693.2,2041.87,0.12,0.5,0.3,0.2
Thai,25127,Golden Cafe,QSR,South Auckland,1.05,37.01,534,61,2257.61,236,142,95,8734.36,5255.42,3515.95,0.209436130970716,0.421511780680157,0.27,17,5.02,476.9,833.18,865.16,520.56,820.67,0.13,0.5,0.3,0.2
Thai,25896,Golden Eatery,Full-service,North Shore,1.03,35.01,1493,308,10783.08,592,356,237,20725.92,12463.56,8297.37,0.389836396742612,0.512049130955711,0.32,10,2.95,699.15,1057.98,-4598.78,-2765.48,114.94,0.26,0.5,0.3,0.2
Thai,25493,Golden House,Cafe,West Auckland,1.04,40.37,1328,152,6136.24,588,353,235,23737.56,14250.61,9486.95,0.221122461147606,0.439319629827514,0.33,7,2.07,486.45,2083.61,226.88,136.21,2734.92,0.13,0.5,0.3,0.2
Thai,26342,Lotus Eatery,Cafe,West Auckland,1.04,39.73,791,71,2820.83,360,216,144,14302.8,8581.68,5721.12,0.206660068742931,0.405520725762472,0.29,18,5.31,764.64,1093.97,1399.09,839.45,1454.12,0.1,0.5,0.3,0.2
Thai,25696,Dragon Eatery,Cafe,South Auckland,1.05,42.49,715,59,2506.91,328,197,131,13936.72,8370.53,5566.19,0.200809258650988,0.419556430145167,0.31,10,2.95,386.45,951.71,970.47,582.88,1726.67,0.09,0.5,0.3,0.2
Thai,25900,Golden Kitchen,Full-service,CBD,0.99,42.08,1095,204,8584.32,446,267,178,18767.68,11235.36,7490.24,0.392105521680787,0.485890758875758,0.33,16,4.72,840.16,1047.32,-3903.61,-2336.91,73.68,0.23,0.5,0.3,0.2
Thai,25012,Golden Grill,Cafe,West Auckland,1.04,36.18,1017,132,4775.76,442,266,177,15991.56,9623.88,6403.86,0.247586196903139,0.374162012757733,0.31,14,4.13,731.01,1806.44,1091.45,656.85,1691.26,0.15,0.5,0.3,0.2
Thai,26468,Sakura Kitchen,QSR,South Auckland,1.05,39.72,831,75,2979.0,378,227,151,15014.16,9016.44,5997.72,0.218265655562282,0.394720010622405,0.32,3,0.89,134.39,1152.92,1006.16,604.23,2186.81,0.1,0.5,0.3,0.2
Thai,26470,Golden Tavern,Cafe,South Auckland,1.05,46.77,1623,147,6875.19,738,443,295,34516.26,20719.11,13797.15,0.262257992625237,0.434052260057069,0.28,6,1.77,522.15,2087.92,817.68,490.83,3667.9,0.1,0.5,0.3,0.2
Thai,26227,Lotus Eatery,Cafe,South Auckland,1.05,40.07,1191,127,5088.89,532,319,213,21317.24,12782.33,8534.91,0.261373641751707,0.353416023193859,0.3,16,4.72,1005.36,1960.29,1816.45,1089.19,2282.38,0.12,0.5,0.3,0.2
Thai,25096,Lotus Eatery,QSR,CBD,0.99,32.0,849,104,3328.0,372,224,149,11904.0,7168.0,4768.0,0.20281207928434,0.438259883923456,0.27,17,5.02,747.98,1194.51,1058.6,637.44,963.39,0.14,0.5,0.3,0.2
Thai,25987,Red House,QSR,West Auckland,1.04,43.24,1668,178,7696.72,745,447,298,32213.8,19328.28,12885.52,0.274228022359312,0.413060047267936,0.32,6,1.77,527.46,2406.86,-234.78,-140.87,3502.0,0.12,0.5,0.3,0.2
Thai,26028,Golden Eatery,Cafe,North Shore,1.03,43.28,1299,128,5539.84,586,351,234,25362.08,15191.28,10127.52,0.273229770790786,0.404283563466743,0.27,18,5.31,1242.54,1786.52,1331.17,797.34,2023.45,0.11,0.5,0.3,0.2
Thai,26353,Dragon Bistro,QSR,CBD,0.99,31.56,1493,171,5396.76,661,397,264,20861.16,12529.32,8331.84,0.239739823397249,0.391634819563478,0.28,7,2.07,546.48,1989.38,1848.83,1110.42,2524.85,0.13,0.5,0.3,0.2
Thai,26152,Lotus Bistro,Cafe,West Auckland,1.04,34.57,1037,127,4390.39,455,273,182,15729.35,9437.61,6291.74,0.220947811417282,0.352360815787688,0.28,4,1.18,214.76,1873.34,2307.36,1384.42,2469.87,0.14,0.5,0.3,0.2
Thai,25142,Dragon Grill,Cafe,South Auckland,1.05,44.04,1062,96,4227.84,483,290,193,21271.32,12771.6,8499.72,0.225175304058939,0.418327891989611,0.31,17,5.02,968.86,1507.21,989.05,593.84,2061.26,0.1,0.5,0.3,0.2
Thai,25386,Lotus Eatery,Ghost Kitchen,South Auckland,1.05,43.93,1351,111,4876.23,620,372,248,27236.6,16341.96,10894.64,0.284841953276191,0.206779944582377,0.31,5,1.48,367.04,2478.97,5403.15,3241.89,5171.56,0.09,0.5,0.3,0.2
Thai,25751,Lotus Eatery,QSR,CBD,0.99,40.45,1566,142,5743.9,712,427,285,28800.4,17272.15,11528.25,0.220950177423656,0.388419489259832,0.3,10,2.95,840.75,2243.74,2610.19,1565.38,3662.53,0.1,0.5,0.3,0.2
Thai,25589,Sakura Diner,Ghost Kitchen,South Auckland,1.05,38.03,555,26,988.78,264,159,106,10039.92,6046.77,4031.18,0.276379965303931,0.220443526480813,0.28,18,5.31,562.86,497.53,2240.67,1349.5,1465.54,0.05,0.5,0.3,0.2
Thai,26439,Sakura Kitchen,Full-service,CBD,0.99,36.1,782,151,5451.1,316,189,126,11407.6,6822.9,4548.6,0.379704358952586,0.4604658766184,0.33,17,5.02,632.52,871.25,-1941.23,-1161.05,94.48,0.24,0.5,0.3,0.2
Thai,26118,Golden House,Ghost Kitchen,CBD,0.99,36.93,1620,147,5428.71,736,442,295,27180.48,16323.06,10894.35,0.291367352742236,0.311181534768548,0.32,4,1.18,348.1,2157.65,2105.16,1264.24,3981.87,0.1,0.5,0.3,0.2
Thai,26077,Lotus Kitchen,QSR,CBD,0.99,32.96,1060,78,2570.88,491,295,196,16183.36,9723.2,6460.16,0.235267941784114,0.422363195079379,0.32,5,1.48,290.08,880.19,362.0,217.5,1921.68,0.08,0.5,0.3,0.2
Thai,25796,Lotus Corner,Cafe,West Auckland,1.04,45.01,1228,141,6346.41,544,326,217,24485.44,14673.26,9767.17,0.220988511480391,0.352993193850853,0.31,14,4.13,896.21,2703.69,2840.76,1702.37,3264.78,0.13,0.5,0.3,0.2
Thai,25029,Golden House,QSR,CBD,0.99,40.81,833,61,2489.41,386,232,154,15752.66,9467.92,6284.74,0.206587430424988,0.364191686338745,0.32,8,2.36,363.44,1068.51,1720.52,1034.09,2334.1,0.08,0.5,0.3,0.2
Thai,25758,Sakura Diner,Ghost Kitchen,North Shore,1.03,40.82,1476,70,2857.4,703,422,281,28696.46,17226.04,11470.42,0.288680646009743,0.222105606086552,0.32,4,1.18,331.58,1397.88,4855.84,2914.88,5279.91,0.05,0.5,0.3,0.2
Thai,26122,Dragon Kitchen,QSR,CBD,0.99,44.53,1266,115,5120.95,576,345,230,25649.28,15362.85,10241.9,0.279058709423989,0.415310594765469,0.28,18,5.31,1221.3,1565.12,657.41,393.76,1908.94,0.1,0.5,0.3,0.2
Thai,25800,Sakura Diner,QSR,CBD,0.99,31.14,453,37,1152.18,208,125,83,6477.12,3892.5,2584.62,0.267548405658454,0.414790036412887,0.31,5,1.48,122.84,366.0,49.62,29.82,698.19,0.09,0.5,0.3,0.2
Thai,25073,Dragon Bistro,Full-service,CBD,0.99,40.23,649,103,4143.69,273,164,109,10982.79,6597.72,4385.07,0.385292206250597,0.516773813543841,0.31,13,3.84,418.56,405.81,-2329.08,-1399.15,10.89,0.19,0.5,0.3,0.2
Thai,26044,Sakura Bistro,Cafe,North Shore,1.03,44.34,1678,138,6118.92,770,462,308,34141.8,20485.08,13656.72,0.267806369066238,0.421381369489245,0.28,4,1.18,363.44,1901.84,1051.99,631.19,3881.24,0.09,0.5,0.3,0.2
Thai,26408,Lotus Bistro,Ghost Kitchen,South Auckland,1.05,38.88,511,24,933.12,244,146,97,9486.72,5676.48,3771.36,0.285626432765275,0.265033819479868,0.3,7,2.07,200.79,419.29,1416.74,847.72,1493.83,0.05,0.5,0.3,0.2
Thai,26006,Lotus House,Cafe,South Auckland,1.05,39.79,1547,153,6087.87,697,418,279,27733.63,16632.22,11101.41,0.257934817820787,0.431698935572058,0.32,13,3.84,1071.36,1889.47,-267.18,-160.23,2374.14,0.11,0.5,0.3,0.2
Thai,26493,Sakura Tavern,Ghost Kitchen,North Shore,1.03,42.72,487,23,982.56,232,139,93,9911.04,5938.08,3972.96,0.279154130327515,0.263758043944836,0.32,15,4.43,411.99,449.12,1358.68,814.04,1404.0,0.05,0.5,0.3,0.2
Thai,26655,Golden Diner,QSR,CBD,0.99,35.42,994,90,3187.8,452,271,181,16009.84,9598.82,6411.02,0.273310075625777,0.433302526897751,0.31,17,5.02,908.62,935.26,-265.97,-159.46,972.29,0.1,0.5,0.3,0.2
Thai,25039,Lotus Grill,QSR,South Auckland,1.05,42.7,1079,115,4910.5,482,289,193,20581.4,12340.3,8241.1,0.269678716342896,0.384321287600324,0.3,7,2.07,399.51,1699.03,946.74,567.65,2451.91,0.12,0.5,0.3,0.2
Thai,25768,Sakura Eatery,Cafe,CBD,0.99,36.71,842,69,2532.99,386,232,155,14170.06,8516.72,5690.05,0.215933950506151,0.444786934065633,0.28,4,1.18,182.9,859.39,839.99,504.86,1747.62,0.09,0.5,0.3,0.2
Thai,25041,Red Corner,QSR,CBD,0.99,31.52,863,99,3120.48,382,229,153,12040.64,7218.08,4822.56,0.223921236507595,0.38521895618178,0.31,13,3.84,587.52,1219.67,973.6,583.65,1297.42,0.13,0.5,0.3,0.2
Thai,26255,Lotus Cafe,QSR,CBD,0.99,31.26,1502,124,3876.24,689,413,276,21538.14,12910.38,8627.76,0.203652285616845,0.429619633592665,0.33,8,2.36,651.36,1421.53,791.05,474.17,2512.68,0.09,0.5,0.3,0.2
Thai,26538,Lotus Kitchen,QSR,CBD,0.99,33.85,543,70,2369.5,236,142,95,7988.6,4806.7,3215.75,0.242535118777305,0.426368783880025,0.3,6,1.77,168.15,784.53,248.41,149.47,896.57,0.15,0.5,0.3,0.2
Thai,26052,Golden Grill,Full-service,CBD,0.99,35.37,982,202,7144.74,390,234,156,13794.3,8276.58,5517.72,0.355087154521607,0.521680672629736,0.27,18,5.31,828.36,880.46,-2024.56,-1214.74,-148.4,0.26,0.5,0.3,0.2
Thai,25651,Sakura House,Full-service,South Auckland,1.05,37.9,1714,385,14591.5,664,399,266,25165.6,15122.1,10081.4,0.378311446553562,0.536643758160062,0.3,16,4.72,1255.52,1240.93,-5409.48,-3250.57,-398.15,0.29,0.5,0.3,0.2
Thai,25908,Lotus Bistro,Ghost Kitchen,North Shore,1.03,38.79,1502,71,2754.09,716,429,286,27773.64,16640.91,11093.94,0.294298620906193,0.278156667167786,0.27,6,1.77,506.22,1177.5,4375.59,2621.69,4236.94,0.05,0.5,0.3,0.2
Thai,26300,Sakura Bistro,Cafe,West Auckland,1.04,42.78,672,72,3080.16,300,180,120,12834.0,7700.4,5133.6,0.210961750838906,0.360864102188498,0.29,10,2.95,354.0,1318.84,1773.33,1064.0,1844.07,0.12,0.5,0.3,0.2
Thai,25412,Red Diner,Full-service,CBD,0.99,31.91,1132,188,5999.08,472,283,189,15061.52,9030.53,6030.99,0.360180454456713,0.494264544453472,0.32,14,4.13,780.57,873.2,-2627.41,-1575.33,97.27,0.2,0.5,0.3,0.2
Thai,25291,Lotus Diner,QSR,South Auckland,1.05,36.1,521,55,1985.5,233,140,93,8411.3,5054.0,3357.3,0.233243496064097,0.365065242908895,0.31,10,2.95,274.35,797.56,771.24,463.41,1074.25,0.12,0.5,0.3,0.2
Thai,25912,Dragon Eatery,QSR,South Auckland,1.05,33.69,535,48,1617.12,244,146,97,8220.36,4918.74,3267.93,0.214890444949269,0.445244940463454,0.31,13,3.84,372.48,549.6,245.5,146.9,738.17,0.1,0.5,0.3,0.2
Thai,26060,Dragon Grill,Full-service,West Auckland,1.04,34.19,617,111,3795.09,253,152,101,8650.07,5196.88,3453.19,0.372022026230115,0.478175587556325,0.32,17,5.02,507.02,568.51,-1472.22,-884.5,10.28,0.22,0.5,0.3,0.2
Thai,25901,Red Corner,Ghost Kitchen,North Shore,1.03,42.86,899,66,2828.76,416,250,167,17829.76,10715.0,7157.62,0.273968830623198,0.243197440577205,0.29,5,1.48,247.16,1365.82,3438.18,2066.21,3208.78,0.08,0.5,0.3,0.2
Thai,25093,Lotus House,Cafe,CBD,0.99,31.34,1447,119,3729.46,664,398,266,20809.76,12473.32,8336.44,0.254196326769888,0.394487718609162,0.31,3,0.89,236.74,1310.22,859.78,515.35,2691.98,0.09,0.5,0.3,0.2
Thai,25782,Lotus House,Full-service,South Auckland,1.05,43.51,1123,163,7092.13,480,288,192,20884.8,12530.88,8353.92,0.358453105599619,0.468209247034974,0.27,14,4.13,792.96,1229.33,-2018.77,-1211.26,655.09,0.17,0.5,0.3,0.2
Thai,26187,Sakura Corner,Cafe,CBD,0.99,30.55,1005,99,3024.45,453,272,181,13839.15,8309.6,5529.55,0.273210553117096,0.424410239839926,0.32,10,2.95,533.95,914.53,-243.86,-146.42,1138.07,0.11,0.5,0.3,0.2
Thai,25918,Sakura Corner,Cafe,CBD,0.99,32.66,1288,148,4833.68,570,342,228,18616.2,11169.72,7446.48,0.232183169946074,0.359768124553375,0.27,18,5.31,1210.68,1972.38,2569.94,1541.97,1827.85,0.13,0.5,0.3,0.2
Thai,26310,Red Grill,QSR,West Auckland,1.04,37.74,675,55,2075.7,310,186,124,11699.4,7019.64,4679.76,0.252736609466374,0.430498163960874,0.28,5,1.48,183.52,657.51,430.13,258.08,1298.87,0.09,0.5,0.3,0.2
Thai,26432,Dragon Corner,QSR,West Auckland,1.04,40.99,767,100,4099.0,334,200,133,13690.66,8198.0,5451.67,0.233901023175567,0.430628993362188,0.31,3,0.89,118.37,1375.09,348.7,208.8,1710.5,0.15,0.5,0.3,0.2
Thai,26325,Red Tavern,Ghost Kitchen,North Shore,1.03,41.86,594,28,1172.08,283,170,113,11846.38,7116.2,4730.18,0.270292205282021,0.250429149204865,0.3,13,3.84,433.92,561.75,2123.8,1275.78,1833.15,0.05,0.5,0.3,0.2
Thai,25342,Red Eatery,QSR,South Auckland,1.05,40.95,1693,167,6838.65,763,458,305,31244.85,18755.1,12489.75,0.276096988841891,0.361911601130851,0.31,4,1.18,359.9,2475.53,1624.46,975.1,4161.28,0.11,0.5,0.3,0.2
Thai,26394,Red House,Cafe,West Auckland,1.04,42.65,742,73,3113.45,334,201,134,14245.1,8572.65,5715.1,0.206470160987228,0.375823995005339,0.31,6,1.77,237.18,1300.51,1534.28,923.32,2150.05,0.11,0.5,0.3,0.2
Thai,25426,Golden Tavern,Full-service,South Auckland,1.05,33.36,1187,229,7639.44,479,287,192,15979.44,9574.32,6405.12,0.38310458236374,0.474600998777896,0.27,3,0.89,170.88,1087.05,-2040.66,-1222.69,740.53,0.24,0.5,0.3,0.2
Thai,25116,Lotus House,QSR,CBD,0.99,38.65,961,87,3362.55,437,262,175,16890.05,10126.3,6763.75,0.24779021307826,0.351301836851053,0.29,4,1.18,206.5,1348.07,1873.24,1123.09,2505.14,0.1,0.5,0.3,0.2
Thai,26600,Golden Cafe,QSR,South Auckland,1.05,39.99,1260,114,4558.86,573,344,229,22914.27,13756.56,9157.71,0.215532008763403,0.354517742316239,0.28,16,4.72,1080.88,1960.08,3436.0,2062.8,2856.48,0.1,0.5,0.3,0.2
Thai,26478,Sakura House,Ghost Kitchen,CBD,0.99,39.09,1005,91,3557.19,457,274,183,17864.13,10710.66,7153.47,0.291196894482709,0.243826452852227,0.31,13,3.84,702.72,1654.01,2768.52,1659.9,2623.48,0.1,0.5,0.3,0.2
Thai,26522,Red Eatery,QSR,CBD,0.99,31.74,916,67,2126.58,424,255,170,13457.76,8093.7,5395.8,0.230271822419018,0.397118114680052,0.3,18,5.31,902.7,792.39,977.17,587.68,1107.83,0.08,0.5,0.3,0.2
Thai,26239,Red Tavern,Ghost Kitchen,North Shore,1.03,36.32,708,52,1888.64,328,197,131,11912.96,7155.04,4757.92,0.287703667557798,0.282979661610443,0.32,12,3.54,463.74,810.82,1302.29,782.17,1578.91,0.08,0.5,0.3,0.2
Thai,25606,Sakura Cafe,Full-service,CBD,0.99,34.87,1181,299,10426.13,441,265,176,15377.67,9240.55,6137.12,0.394711547996849,0.517918030405417,0.31,15,4.43,779.68,910.94,-3423.52,-2057.22,-243.48,0.34,0.5,0.3,0.2
Thai,26174,Golden Grill,Ghost Kitchen,CBD,0.99,38.21,1168,44,1681.24,562,337,225,21474.02,12876.77,8597.25,0.268919454631396,0.332449844502844,0.29,5,1.48,333.0,670.19,2332.74,1398.81,3094.13,0.04,0.5,0.3,0.2
Thai,26647,Dragon Grill,Full-service,South Auckland,1.05,38.63,1685,257,9927.91,714,428,286,27581.82,16533.64,11048.18,0.392217968113255,0.525533310719766,0.28,10,2.95,843.7,816.56,-5454.34,-3269.55,65.0,0.18,0.5,0.3,0.2
Thai,25313,Lotus Diner,Full-service,CBD,0.99,36.98,1561,387,14311.26,587,352,235,21707.26,13016.96,8690.3,0.350269815477077,0.54885011499282,0.33,5,1.48,347.8,1443.72,-4973.57,-2982.44,528.88,0.33,0.5,0.3,0.2
Thai,26081,Lotus Grill,Cafe,North Shore,1.03,30.92,865,71,2195.32,397,238,159,12275.24,7358.96,4916.28,0.261253972500563,0.383562794397585,0.3,17,5.02,798.18,779.74,677.39,406.09,948.0,0.09,0.5,0.3,0.2
Thai,25921,Red Bistro,Full-service,CBD,0.99,33.68,1135,219,7375.92,458,275,183,15425.44,9262.0,6163.44,0.358628504048102,0.451201858278364,0.31,10,2.95,539.85,1402.68,-1848.44,-1109.87,632.25,0.24,0.5,0.3,0.2
